pr_id,pr_number,title,agent,user,state,total_comments,correctness_count,style_count,security_count,testing_count,other_count,correctness_pct,style_pct,security_pct,testing_pct,other_pct,primary_category
3273353684,11464,"test: enhance textfield-in-table.cy.ts with textarea, input-chip, and input-card-group components",Copilot,Copilot,open,6,1,0,1,3,1,16.666666666666664,0.0,16.666666666666664,50.0,16.666666666666664,testing
3273378564,172,Add vacuum_ingest_dir management command for cleaning up temporary ingest files,Copilot,Copilot,open,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3273390106,1802,Fix quiet mode to suppress all LLM output,Copilot,Copilot,closed,3,2,0,0,0,1,66.66666666666666,0.0,0.0,0.0,33.33333333333333,correctness
3273420417,1804,Add automatic retry for streaming LLM responses that fail partway through,Copilot,Copilot,closed,3,1,0,0,0,2,33.33333333333333,0.0,0.0,0.0,66.66666666666666,other
3100489026,250048,"Improve fetch webpage tool security messaging to clarify risks instead of labeling URLs as ""untrusted""",Copilot,Copilot,closed,3,0,0,0,0,3,0.0,0.0,0.0,0.0,100.0,other
3100694013,1866,"Improve path calculation for schemas, and top-level arrays and scalars",Copilot,Copilot,closed,2,0,0,0,2,0,0.0,0.0,0.0,100.0,0.0,testing
3247126423,35632,Disable Authentication in WebSecurityConfig for noDB,Copilot,Copilot,open,6,1,1,1,1,2,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,33.33333333333333,other
3247152239,6632,Fix AI Chat Template duplicate solution file generation in Visual Studio,Copilot,Copilot,closed,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3247227445,138,Fix label clipping during rotation by adding ViewScaleFactor and reducing plot area,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3247257395,1025,Fix duplicate instance folders when installing modpacks from market,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3204214012,3372,Add badssl.com as MASTG-TOOL-0143 network testing tool,Copilot,Copilot,closed,4,0,0,0,3,1,0.0,0.0,0.0,75.0,25.0,testing
3204217101,3373,Convert .r2 scripts to Python with r2pipe for generic binary analysis,Copilot,Copilot,open,3,0,2,0,0,1,0.0,66.66666666666666,0.0,0.0,33.33333333333333,style
3204252101,167,add mcp (Model Context Protocol) support,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3204273872,4418,Fix error message styling consistency in browser notification modal,Copilot,Copilot,closed,5,0,1,0,2,2,0.0,20.0,0.0,40.0,40.0,testing
3204337980,84,Fix Play button grayout issue after script errors,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3204403099,254209,Fix tiles wrapping OOTB in chat welcome view,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3204476682,7,实施全面安全审计和关键漏洞修复 - 提升项目至生产就绪级别,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3204478386,3,Security Audit: Fix Critical Security Vulnerabilities and Add Comprehensive Security Documentation,Copilot,Copilot,closed,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,testing
3204503033,3374,[WIP] [MASWE-0075] New MASWE Weakness,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3204503638,3375,[WIP] [MASWE-0046] New MASWE Weakness,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3242059450,11622,feat: Make agd installable via npm with prebuilt binaries,Copilot,Copilot,open,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3242142016,49,Add enhanced functionality to Grid Layout Designer with visual grid lines and drag-out support,Copilot,Copilot,open,6,4,0,0,0,2,66.66666666666666,0.0,0.0,0.0,33.33333333333333,correctness
3242174192,6617,feat: implement async timeout for segments with cache support,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3242236662,1103,Fix --port-filter argument parsing issue with OptionEatAll class (ESPTOOL-1105),Copilot,Copilot,closed,3,1,2,0,0,0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,style
3242243860,30586,Fix ETag generation for streaming catalog entities endpoint,Copilot,Copilot,closed,4,2,0,0,0,2,50.0,0.0,0.0,0.0,50.0,correctness
3242255462,3386,Bump versions for three main libraries,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3230365188,5863,Fix basePath support for preview images in TinaCMS blocks,Copilot,Copilot,open,3,0,0,0,2,1,0.0,0.0,0.0,66.66666666666666,33.33333333333333,testing
3230373836,10,Add comprehensive test suite for copy-as-format package,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3230389168,4322,Update Logback smoke tests to use new assertion framework and extend framework for MessageData and ExceptionData,Copilot,Copilot,closed,2,1,0,0,1,0,50.0,0.0,0.0,50.0,0.0,correctness
3230440600,62719,Upgrade Microsoft.OpenApi to 2.0.0,Copilot,Copilot,closed,5,0,1,0,0,4,0.0,20.0,0.0,0.0,80.0,other
3230453637,47325,Update Azure Cognitive Search to Azure AI Search in chat template documentation,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3194427966,3344,Add integration test cases for Response.StatusCodeRange across all SDK types and scopes,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3194549869,51005,Make IJsonModel.Create and IPersistableModel.Create nullable,Copilot,Copilot,closed,3,2,1,0,0,0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,correctness
3194628843,79,Implement OpenAI-compatible TTS response format with backward compatibility,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3194637673,52,feat: implement ark-snark SNARK trait for Spartan compatibility,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3194656871,5419,feat: Support syncing deleted configuration items between environments,Copilot,Copilot,open,8,8,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3178130169,36450,[Bug]: Add support for pointer-lock and keyboard-lock permissions in Chromium,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3178242104,5053,Add Subscribe and Feedback links to footer,Copilot,Copilot,closed,2,0,0,0,1,1,0.0,0.0,0.0,50.0,50.0,testing
3178274846,115,Add documentation for configuring CI/CD after forking,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3178309782,4604,Update copilot instructions with version files and editorconfig formatting rules,Copilot,Copilot,closed,4,0,0,0,3,1,0.0,0.0,0.0,75.0,25.0,testing
3178423040,41790,Bump TypeSpec version for emitter-package.json,Copilot,Copilot,closed,4,0,0,0,1,3,0.0,0.0,0.0,25.0,75.0,other
3178431473,5116,Pass tenant ID with basic auth self-managed,Copilot,Copilot,closed,2,0,0,0,0,2,0.0,0.0,0.0,0.0,100.0,other
3178456167,46991,Move unmanaged APIs for Metadata to /core folder,Copilot,Copilot,closed,12,7,0,0,1,4,58.333333333333336,0.0,0.0,8.333333333333332,33.33333333333333,correctness
3178472003,34730,test(react-charting): Add comprehensive unit tests for PlotlySchemaAdapter functions,Copilot,Copilot,closed,11,2,7,0,2,0,18.181818181818183,63.63636363636363,0.0,18.181818181818183,0.0,style
3178586096,5472,@remotion/webcodecs: Update the createVideoDecoder() and createAudioDecoder() APIs with new methods,Copilot,Copilot,closed,3,0,1,0,0,2,0.0,33.33333333333333,0.0,0.0,66.66666666666666,other
3178652279,252486,Document chat context picker implementation architecture,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3078523741,1460,Fix Maximum call stack size exceeded error in worker validation,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3078529665,62041,[WIP] Implement runtime-based `IValidatableTypeInfoResolver` implementation,Copilot,Copilot,closed,2,1,0,0,0,1,50.0,0.0,0.0,0.0,50.0,correctness
3078539142,892,Fix panic when compiling webpack by handling ElementAccessExpression in Node.Text(),Copilot,Copilot,closed,6,3,0,0,3,0,50.0,0.0,0.0,50.0,0.0,correctness
3078712434,9437,[CI] Change AzDO public pipeline to run weekly instead of per-commit,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3078729881,5209,Trace: Fixes thread safety issue in Trace class causing high CPU usage,Copilot,Copilot,open,28,6,0,0,1,21,21.428571428571427,0.0,0.0,3.571428571428571,75.0,other
3078732754,11874,Add LogErrorWithCodeFromException method to TaskLoggingHelper,Copilot,Copilot,closed,2,1,0,0,0,1,50.0,0.0,0.0,0.0,50.0,correctness
3078737490,9439,[CI] Use the local test report generator for Outerloop workflow,Copilot,Copilot,closed,13,2,0,0,8,3,15.384615384615385,0.0,0.0,61.53846153846154,23.076923076923077,testing
3078743268,5216,Document AZD's strategies for Azure Container Apps,Copilot,Copilot,open,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3078758331,5217,Add --no-wait option to azd down command,Copilot,Copilot,closed,4,2,0,0,0,2,50.0,0.0,0.0,0.0,50.0,correctness
3078782339,1944,Refactor StorageFactory class to use registration functionality,Copilot,Copilot,closed,8,1,1,0,5,1,12.5,12.5,0.0,62.5,12.5,testing
3078834752,9440,"[WIP] Add ""Collapse All""/""Expand All"" buttons in the trace page",Copilot,Copilot,closed,19,3,0,0,4,12,15.789473684210526,0.0,0.0,21.052631578947366,63.1578947368421,other
3079015881,5483,Remove dependency on abort-controller-es5 in favor of standard abort-controller,Copilot,Copilot,open,5,4,0,0,0,1,80.0,0.0,0.0,0.0,20.0,correctness
3079016065,9510,Make EnvironmentStatistics CPU usage collection interval configurable,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3211770505,254614,"[WIP] When there is only one level of nodes and all of them display checkboxes, CustomTreeView has indentation issues",Copilot,Copilot,closed,2,1,0,0,0,1,50.0,0.0,0.0,0.0,50.0,correctness
3211887609,7255,Fix PR number format in tree view: change colon to dash separator,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3211888421,4324,Fix trio backend test failures by replacing asyncio.sleep with anyio.sleep,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3211901051,11072,Fix language foreign key constraint error when changing default language with inherited languages,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3211931262,62,Fix ElkanotoPuClassifier error when holdout contains no positive examples,Copilot,Copilot,closed,4,0,2,0,1,1,0.0,50.0,0.0,25.0,25.0,style
3211935118,285,feat: migrate from Just to Mask task runner,Copilot,Copilot,closed,2,1,0,0,0,1,50.0,0.0,0.0,0.0,50.0,correctness
3211942533,7257,Fix incorrect spelling of GitHub in bug_report.md template,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3211943706,286,feat: Implement media gallery functionality (issue #219),Copilot,Copilot,closed,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3211948604,7258,"Support GitHub PR URLs in ""Checkout Pull Request by Number"" command",Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3211958444,7260,Add configuration prompt when no issues found in completion,Copilot,Copilot,closed,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3211974330,254631,Fix Comments panel expansion state lost when moving to primary sidebar,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3212025919,22161,Replace Angular frontend with a-h/templ for modern Go-based UI,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3212056875,204,"[WIP] do the work on the addon branch, work on it to add loot to the editor, just like you already have with itemdefinition, craftstation and item category.",Copilot,Copilot,closed,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3135413297,311,Fix benchmark table width by abbreviating long map names,Copilot,Copilot,closed,11,4,5,0,0,2,36.36363636363637,45.45454545454545,0.0,0.0,18.181818181818183,style
3135414550,312,Add mutation testing with cargo-mutants,Copilot,Copilot,open,3,2,0,0,0,1,66.66666666666666,0.0,0.0,0.0,33.33333333333333,correctness
3135452361,394,Migrate from fs4 to std::File flocks,Copilot,Copilot,closed,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3135509834,9813,Quarantine flaky test WithHttpCommand_EnablesCommandUsingCustomUpdateStateCallback,Copilot,Copilot,closed,5,1,0,0,3,1,20.0,0.0,0.0,60.0,20.0,testing
3135522528,16196,Update validate-author action to allow mlflow-app bot user,Copilot,Copilot,closed,3,2,1,0,0,0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,correctness
3135573640,9814,Fix CLI to automatically fallback when apphost file in settings doesn't exist,Copilot,Copilot,closed,2,1,0,0,1,0,50.0,0.0,0.0,50.0,0.0,correctness
3135618364,9815,Fix user secrets duplication issue by normalizing to flat configuration format,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3135639537,9816,Enhance AppHostExitsWhenCliProcessPidDies test diagnostics and add quarantined test filtering documentation,Copilot,Copilot,closed,4,1,0,0,2,1,25.0,0.0,0.0,50.0,25.0,testing
3135767729,3255,Upgrade TypeSpec and Azure Tools dependencies to latest versions,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3135833075,41530,[WIP] [pipeline] Upgrade emitter version and dependencies,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3135836662,9817,Fix AfterResourcesCreatedEvent inconsistent firing behavior,Copilot,Copilot,closed,5,0,0,0,2,3,0.0,0.0,0.0,40.0,60.0,other
3135864671,3256,Upgrade TypeSpec and Azure Tools dependencies to latest versions,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3268595756,21739,Backport HTTP library commits from main to stable-25-1 (2025-01-01 onwards),Copilot,Copilot,closed,2,0,0,0,0,2,0.0,0.0,0.0,0.0,100.0,other
3268596960,258150,Fix Pull Request card issue number wrapping in chat interface,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3268606680,21740,Merge ydb/core/viewer/ changes from main to stable-25-1 (116 commits since 2025-01-01),Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3268724186,923,Add recursive schema types support with function wrappers,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3268724297,16915,Fix typos in pyproject.toml: 'improt' and 'unecessary',Copilot,Copilot,closed,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3245438101,1971,Refactor SpecmaticJUnitSupport to improve test isolation and object-oriented design,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3245442057,614,Expand general page to support multiple calculation triggers with flexible scheduling options,Copilot,Copilot,closed,4,1,0,0,0,3,25.0,0.0,0.0,0.0,75.0,other
3130043177,18673,Implement LSP `textDocument/definition` endpoint for F# LSP server,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3130053265,18674,Implement LSP textDocument/definition endpoint for F# Language Server,Copilot,Copilot,closed,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3130314581,1750,Fix WEBHOOKS_ONLY integration failure when webhook creation fails,Copilot,Copilot,open,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3130361498,1104,Add support for JSDoc @implements tag in reparser,Copilot,Copilot,closed,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3130408897,1948,[WIP] cherry pick unconfirmed tx mempool change to v0.38.x-celestia,Copilot,Copilot,closed,3,0,0,0,1,2,0.0,0.0,0.0,33.33333333333333,66.66666666666666,other
3130418267,28,"Improve interactive chart: remove leading zeros, smaller points, taller display",Copilot,Copilot,closed,4,1,0,0,0,3,25.0,0.0,0.0,0.0,75.0,other
3130463209,34750,"Remove the ""migrate-package"" dev-tool command",Copilot,Copilot,closed,6,0,0,0,2,4,0.0,0.0,0.0,33.33333333333333,66.66666666666666,other
3250440088,5643,feat: Add MySQL Flexible Server configurations child resource support,Copilot,Copilot,closed,17,7,0,0,5,5,41.17647058823529,0.0,0.0,29.411764705882355,29.411764705882355,correctness
3250455355,147,Add support for JSON Index creation syntax in SQL Server 2025 (TSql170),Copilot,Copilot,closed,12,1,1,0,3,7,8.333333333333332,8.333333333333332,0.0,25.0,58.333333333333336,other
3250546916,1996,Implement `olive optimize` CLI command with comprehensive pass scheduling,Copilot,Copilot,open,10,1,0,1,2,6,10.0,0.0,10.0,20.0,60.0,other
3250548398,32160,fix: tool call streaming bug with inconsistent indices from Qwen3,Copilot,Copilot,closed,3,1,2,0,0,0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,style
3250549842,32161,feat(ollama): warn on empty `load` responses,Copilot,Copilot,closed,5,2,3,0,0,0,40.0,60.0,0.0,0.0,0.0,style
3250552871,32162,fix: replace deprecated `Pydantic .schema()` calls with v1/v2 compatible pattern,Copilot,Copilot,closed,3,0,3,0,0,0,0.0,100.0,0.0,0.0,0.0,style
3250557844,32163,fix(core): context preservation in shielded async callbacks,Copilot,Copilot,open,3,0,3,0,0,0,0.0,100.0,0.0,0.0,0.0,style
3221613034,809,Add Model Context Protocol (MCP) Support to SuperSocket,Copilot,Copilot,closed,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3221673153,7717,Fix unnecessary Int64 SPIRV capability usage in pointer marshalling,Copilot,Copilot,closed,4,1,0,0,1,2,25.0,0.0,0.0,25.0,50.0,other
3221680412,315,Add comprehensive AI assistant instructions for HPCC-JS-WASM repository,Copilot,Copilot,closed,2,0,1,0,0,1,0.0,50.0,0.0,0.0,50.0,style
3221696975,732,Add warning for invalid escape sequences in string literals,Copilot,Copilot,closed,11,5,2,0,2,2,45.45454545454545,18.181818181818183,0.0,18.181818181818183,18.181818181818183,correctness
3221712161,1321,Add missing plugin configuration schema for LanguageModelFailurePlugin,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3221728322,20146,Convert selenium tests in esp/src/test-ui to playwright tests in esp/src/tests,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3090574134,4356,Add translation support to web project components,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3090578689,9511,Allow mounting the docker socket using WithBindMount,Copilot,Copilot,closed,3,0,0,0,2,1,0.0,0.0,0.0,66.66666666666666,33.33333333333333,testing
3090593775,806,feat(REI): Add Range Expansion Index (REI) indicator,Copilot,Copilot,closed,2,1,0,0,1,0,50.0,0.0,0.0,50.0,0.0,correctness
3090626401,1624,Add e2e test container for environments with pre-installed Retina,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3090639461,1186,Reduce Code Duplication in VSCode Extension and Fix Linting Issue,Copilot,Copilot,closed,4,3,0,0,0,1,75.0,0.0,0.0,0.0,25.0,correctness
3090688733,6693,[Failed] [BUG] v3.2.3 - Workflow variables with cyclical properties cause instance persistance to fail,Copilot,Copilot,closed,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3090693708,6694,[Failed] [BUG] v3.2.3 - Workflow variables with cyclical properties cause instance persistance to fail,Copilot,Copilot,closed,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3090696772,808,Implement Spencer's 15-Point Moving Average,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3090862045,13893,Upgrade bind to 9.20.9 for CVE-2025-40775,Copilot,Copilot,closed,19,2,0,0,2,15,10.526315789473683,0.0,0.0,10.526315789473683,78.94736842105263,other
3090993724,2089,Add environment variable support for rqlite shell connection settings,Copilot,Copilot,closed,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3082488751,648,Azure AppServiceへのSekibanドキュメントMCPデプロイ設定の追加,Copilot,Copilot,closed,3,1,0,0,0,2,33.33333333333333,0.0,0.0,0.0,66.66666666666666,other
3082541069,755,Add -M/--find-renames option and blame.renames config to control rename detection,Copilot,Copilot,open,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3082660156,666,Update engine.Dockerfile to support multi-architecture builds (amd64/arm64),Copilot,Copilot,closed,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3082673812,715,Convert VMR tasks from Newtonsoft.Json to System.Text.Json,Copilot,Copilot,open,6,2,0,0,1,3,33.33333333333333,0.0,0.0,16.666666666666664,50.0,other
3082820826,15839,Add support for classmethods and staticmethods to @mlflow.trace decorator,Copilot,Copilot,closed,13,2,7,0,4,0,15.384615384615385,53.84615384615385,0.0,30.76923076923077,0.0,style
3083058582,668,Add Swagger (OpenAPI) Documentation for All APIs,Copilot,Copilot,closed,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3083117301,669,Refactor Slack and Microsoft Teams action message redirect handling,Copilot,Copilot,closed,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3083120417,34518,[WIP] Bump the emitter version,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3083133250,302,Add support for azurerm_service_plan,Copilot,Copilot,closed,7,2,0,1,0,4,28.57142857142857,0.0,14.285714285714285,0.0,57.14285714285714,other
3083151229,670,Enhance Jira Cloud Block with Attachment Support,Copilot,Copilot,closed,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,correctness
3083158058,34520,[WIP] Upgrade the emitter version,Copilot,Copilot,open,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0,style
3083175022,5633,Fix System.MissingMethodException for KeyValuePair Deconstruction,Copilot,Copilot,closed,5,1,0,0,3,1,20.0,0.0,0.0,60.0,20.0,testing
3083186670,18592,Auto-generate ILLink.Substitutions.xml to Remove F# Metadata Resources,Copilot,Copilot,closed,11,1,0,0,3,7,9.090909090909092,0.0,0.0,27.27272727272727,63.63636363636363,other
3083216022,375,feat: Improve Username Shortcut experience in BlockNote Editor,Copilot,Copilot,closed,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3083241564,274,Fix HTML rendering in console for formatted objects,Copilot,Copilot,closed,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,testing
3083256649,21044,[BUG]: Fix CopyFilesV2 task failure with 'fs.rmSync is not a function' on older agents,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3083262309,21045,Fix DotNetCoreCLI@2 zipAfterPublish to preserve ZIP file location,Copilot,Copilot,open,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3261564874,1316,Fix duplicate SensorEntities registration in AddHomeAssistantGenerated,Copilot,Copilot,closed,6,1,0,0,5,0,16.666666666666664,0.0,0.0,83.33333333333334,0.0,testing
3261572196,16878,Fix tracking_uri positional argument bug in artifact repositories,Copilot,Copilot,closed,5,1,2,0,0,2,20.0,40.0,0.0,0.0,40.0,style
3261577574,5531,Fix confusing error message format when extension artifacts are not available for Linux,Copilot,Copilot,open,7,4,1,0,1,1,57.14285714285714,14.285714285714285,0.0,14.285714285714285,14.285714285714285,correctness
3261593553,1317,Add NetDaemon integration validation with clear error messages for RegisterServiceCallBack(),Copilot,Copilot,open,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,testing
3261628283,7915,Fix compiler crash when enum is used as vertex output data,Copilot,Copilot,closed,2,0,0,0,0,2,0.0,0.0,0.0,0.0,100.0,other
3261634453,1298,Implement Unit Test Infrastructure with SDK Abstraction Patterns,Copilot,Copilot,open,2,0,1,0,1,0,0.0,50.0,0.0,50.0,0.0,style
3261637261,341,[WIP] [BUG] 用默认的demo无法跑通，无法获取到key,Copilot,Copilot,open,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3261638034,342,[WIP] 我配置的是yml文件，为啥读取出来是个ppro？,Copilot,Copilot,open,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,other
3261678660,257754,Add Hello World extension demonstrating VS Code extension development patterns,Copilot,Copilot,open,8,4,0,0,0,4,50.0,0.0,0.0,0.0,50.0,correctness
3261717603,706,[libs] Ensure Logs Print At Least Error,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3261722682,1734,Fix SOSL query encoding to properly handle escape sequences like \-,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3261725375,1735,Fix bulk query regex issue with parentheses in SELECT and WHERE clauses,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3261726638,1736,Fix jsforce CLI output truncation at 64K when piped to other commands,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3261731277,10667,Add support for single-file apphost execution in aspire run command,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3261757119,8008,Fix Add-Debug-Profile.ps1 script: Update DLL path and replace generator parameter with management switch,Copilot,Copilot,closed,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0,style
3234387620,35422,feat: Disable Authentication/Authorization Logic in WebSecurityConfig for No-DB Mode,Copilot,Copilot,closed,4,2,0,1,1,0,50.0,0.0,25.0,25.0,0.0,correctness
3234412400,7306,Fix spurious error when checking out a PR with untracked files,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3234501505,219,Fix CategoryAxis labels not visible on Android XXHDPI devices,Copilot,Copilot,closed,4,3,0,0,0,1,75.0,0.0,0.0,0.0,25.0,correctness
3234556019,14930,Add automated release notes generation script with version 0.80.0,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3234558200,14931,Automate Creation of Release Notes with yarn script for version 0.80,Copilot,Copilot,closed,7,3,3,0,0,1,42.857142857142854,42.857142857142854,0.0,0.0,14.285714285714285,correctness
3234559389,22,Implement platform-dependent GUI for DBeaver license generation,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3234652462,811,Fix race condition in TestFalseHandshake for macOS compatibility,Copilot,Copilot,open,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3234691892,117697,Add XML documentation for 29 undocumented .NET 7.0 APIs,Copilot,Copilot,closed,9,3,3,1,1,1,33.33333333333333,33.33333333333333,11.11111111111111,11.11111111111111,11.11111111111111,correctness
3234694478,16807,[WIP] Jupyter kernel restarts when the `ipynb` file is renamed,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3234697279,3381,Upgrade TypeSpec and TCGC versions to latest releases,Copilot,Copilot,closed,2,0,0,0,2,0,0.0,0.0,0.0,100.0,0.0,testing
3265364263,118081,Fix ArgumentOutOfRangeException in XmlReader when parsing malformed UTF-8 sequences,Copilot,Copilot,closed,2,1,0,0,0,1,50.0,0.0,0.0,0.0,50.0,correctness
3265378619,2117,docs: Add comprehensive documentation for AI agent efficiency,Copilot,Copilot,closed,2,1,1,0,0,0,50.0,50.0,0.0,0.0,0.0,correctness
3265417735,30859,Add Cake build system test task with compiler error logging functionality,Copilot,Copilot,closed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,none
3196112911,47073,Benefits of unsafe code are ambiguously stated,Copilot,Copilot,closed,4,0,1,0,0,3,0.0,25.0,0.0,0.0,75.0,other
